N,scenario,beta1,beta2,gamma1,b1_comp,b1_comp_lo,b1_comp_hi,b2_comp,b2_comp_lo,b2_comp_hi,g1_comp,g1_comp_lo,g1_comp_hi,ind_comp,ind_comp_lo,ind_comp_hi,tot_comp,b1_oracle,b1_oracle_lo,b1_oracle_hi,b2_oracle,b2_oracle_lo,b2_oracle_hi,g1_oracle,g1_oracle_lo,g1_oracle_hi,ind_oracle,ind_oracle_lo,ind_oracle_hi,tot_oracle,b1_comp_cov,b1_comp_sig,b1_oracle_cov,b1_oracle_sig,b2_comp_cov,b2_comp_sig,b2_oracle_cov,b2_oracle_sig,g1_comp_cov,g1_comp_sig,g1_oracle_cov,g1_oracle_sig,ind_comp_cov,ind_comp_sig,ind_oracle_cov,ind_oracle_sig
86,small,0.3,0.3,0.0,0.16354130242142545,-0.04844053653824032,0.3755231413810912,0.293463522243651,0.07175223290697633,0.5151748115803257,-0.12272235989371438,-0.344169725381718,0.0987250055942892,0.04799340664090564,-0.0240112010643272,0.11999801434613849,-0.07472895325280873,0.32287723428753895,0.09610205121781723,0.5496524173572607,0.3932445242836071,0.1933010700651176,0.5931879785020966,-0.16231704501816807,-0.3827414023277681,0.05810731229143193,0.12696970439941002,0.01687717941989321,0.23706222937892685,-0.03534734061875805,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
86,small,0.3,0.3,0.0,0.2585308759853133,0.038764651230490776,0.47829710074013587,0.4105925416858427,0.20010193276115956,0.6210831506105259,-0.10388441272290017,-0.32568270730087445,0.11791388185507415,0.10615084947507719,0.0007772486512876986,0.21152445029886668,0.0022664367521770257,0.35134863317974413,0.13792831599643396,0.5647689503630543,0.40095061927189046,0.21898249688325722,0.5829187416605237,-0.05374424630146432,-0.24524716231470298,0.13775866971177433,0.14087345205375068,0.03405591636830772,0.24769098773919362,0.08712920575228636,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,small,0.3,0.3,0.0,0.3232766928318078,0.12204749835440351,0.5245058873092121,0.09340591304072632,-0.12198854513473609,0.30880037121618875,-0.0011114256692099644,-0.21427432755266473,0.2120514762142448,0.030195954658741433,-0.041928285654859676,0.10232019497234254,0.02908452898953147,0.3603172739205903,0.1412851130088953,0.5793494348322854,0.17036881316250863,-0.03224435963429623,0.3729819859593135,0.01085983350913837,-0.20795847002778117,0.22967813704605788,0.061386826319801496,-0.020602418676443454,0.14337607131604646,0.07224665982893987,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
86,small,0.3,0.3,0.0,0.4112515918573491,0.2236608925611808,0.5988422911535174,0.24707237716485242,0.016880896300690507,0.47726385802901433,-0.065220985605972,-0.28714206215690874,0.15670009094496476,0.1016089084130249,-0.003794835373393729,0.20701265219944354,0.0363879228070529,0.42943110836434367,0.22254727052381687,0.6363149462048705,0.3532666274194043,0.1284030758345235,0.5781301790042851,-0.0651995746025273,-0.3020172874972375,0.17161813829218292,0.15170367936084841,0.03060070249235715,0.2728066562293397,0.08650410475832111,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
86,small,0.3,0.3,0.0,0.16380421035212617,-0.05799899610778941,0.38560741681204175,0.271435172230047,0.050638858999675795,0.49223148546041817,0.11225775168027496,-0.1182343839693307,0.34274988732988065,0.04446222404893621,-0.025771268200458233,0.11469571629833065,0.15671997572921118,0.22533714036335864,-0.016551543015769582,0.4672258237424869,0.25536598604314914,0.049909366771282965,0.4608226053150153,-0.022336784178934956,-0.2579340150552182,0.21326044669734828,0.05754344104103258,-0.019650880788723957,0.13473776287078912,0.035206656862097625,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
86,small,0.3,0.3,0.0,0.10900886472012397,-0.08939952469642931,0.30741725413667725,0.21481554065328412,-0.0020795547659106794,0.43171063607247895,-0.011742956036391305,-0.21316433967809326,0.18967842760531065,0.02341679821085414,-0.025323141095944145,0.07215673751765242,0.011673842174462833,0.32862449767823526,0.11250964290850168,0.5447393524479689,0.24704466203522116,0.03869801997023628,0.455391304100206,-0.016100153642668813,-0.2363075085554306,0.20410720127009296,0.08118492796541395,-0.005638660172051335,0.16800851610287923,0.06508477432274513,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0
86,small,0.3,0.3,0.0,0.15029525517872894,-0.044951305020083654,0.34554181537754153,0.13259316648225816,-0.08955017322967054,0.35473650619418684,-0.02755376759093764,-0.23190387794769865,0.17679634276582337,0.01992812379140668,-0.02232001155019606,0.06217625913300942,-0.00762564379953096,0.14760807190449932,-0.0704771642492038,0.36569330805820244,0.27160525048237144,0.039726447308878116,0.5034840536558648,-0.03850133597423122,-0.2760356616844698,0.19903298973600733,0.04009112734284143,-0.028319833955045996,0.10850208864072886,0.001589791368610212,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
86,small,0.3,0.3,0.0,0.30544367166275577,0.11269880844126187,0.49818853488424963,0.2090251255868374,-0.04404545279168692,0.4620957039653617,0.04335748819043417,-0.19618631396028338,0.28290129034115175,0.06384540182901224,-0.023322655922183105,0.1510134595802076,0.10720289001944641,0.39350265682195906,0.15450203295350215,0.632503280690416,0.24782527289601894,0.03213907196537144,0.46351147382666646,0.08949970893047358,-0.16469754447768825,0.34369696233863545,0.0975199033122105,-0.005977350783748198,0.2010171574081692,0.1870196122426841,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
86,small,0.3,0.3,0.0,0.11098295913164244,-0.12171661552443269,0.34368253378771757,0.24241345873792408,0.057709166719459526,0.42711775075638864,0.17878298633121403,-0.02204756357169338,0.3796135362341214,0.026903762984071117,-0.033114924620182715,0.08692245058832496,0.20568674931528516,0.3008638315826445,0.07394807683434124,0.5277795863309478,0.37778568723729833,0.17288993466938515,0.5826814398052115,0.083565563166735,-0.14116751559619117,0.30829864192966117,0.11366204937929614,0.00807293788158639,0.21925116087700589,0.19722761254603113,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
86,small,0.3,0.3,0.0,0.38785734619257894,0.19423581276076612,0.5814788796243917,0.30746693142863357,0.0785627007290294,0.5363711621282378,0.009145235282352004,-0.21518224105626102,0.23347271162096503,0.11925330806588547,0.012359146031212714,0.22614747010055822,0.12839854334823747,0.416022681055385,0.1880138999486061,0.6440314621621639,0.4582398922550063,0.25520042293301126,0.6612793615770013,-0.07448518755379238,-0.3056566497238512,0.1566862746162664,0.19063818854245845,0.056281742062644,0.3249946350222729,0.11615300098866607,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
86,small,0.3,0.3,0.0,0.4397452420240939,0.1898294293730936,0.6896610546750941,0.23462328681759903,0.05335271800701269,0.41589385562818537,-0.1277736879311746,-0.35293007858666287,0.09738270272431365,0.10317447404609348,0.004218270087827769,0.2021306780043592,-0.024599213885081128,0.6816824966705459,0.4284598609493227,0.9349051323917692,0.21301309774998545,0.0429913507355949,0.383034844764376,-0.08049220817889668,-0.3117516410112092,0.15076722465341583,0.14520730029773712,0.017369504091779064,0.2730450965036952,0.06471509211884044,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
86,small,0.3,0.3,0.0,0.2635521149193969,0.04712162784562843,0.47998260199316534,0.02257288111208311,-0.23189754188239065,0.27704330410655686,0.14685875662894432,-0.11777968123535149,0.4114971944932401,0.005949130556913611,-0.06129479359191742,0.07319305470574464,0.15280788718585794,0.3173845154518071,0.09386512721719786,0.5409039036864164,0.12419890734451791,-0.10312858756659249,0.3515264022556283,0.21069721462781585,-0.03626118610568474,0.45765561536131644,0.039418810027183705,-0.0378878571411154,0.11672547719548282,0.25011602465499955,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.15691365012565187,-0.0391607846637248,0.35298808491502853,0.22079772698691524,0.02288712408591767,0.41870832988791284,0.042103983504640397,-0.1553468125299778,0.2395547795392586,0.034646177280964016,-0.018633001504331566,0.08792535606625959,0.07675016078560441,0.3062539496635005,0.10522029113932962,0.5072876081876714,0.2797172926102696,0.08564145549872806,0.4737931297218112,-0.04432516610309006,-0.24918820401008682,0.1605378718039067,0.08566452565107616,0.00384276329612486,0.16748628800602744,0.04133935954798609,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
100,small,0.3,0.3,0.0,0.22440752668372094,0.049913068728048154,0.39890198463939375,0.25229097900830855,0.06569147299310041,0.4388904850235167,-0.051770781213541284,-0.22065885347657158,0.11711729104948901,0.056615994603869076,-0.004141865747205653,0.1173738549549438,0.004845213390327792,0.2948240562597052,0.11415667500464766,0.47549143751476275,0.2869951634399724,0.09804413856158847,0.47594618831835633,0.04924765360879148,-0.1311086055120425,0.22960391272962544,0.08461307821228971,0.008509231138144571,0.16071692528643483,0.13386073182108119,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.34784972130002495,0.16892008078103876,0.5267793618190111,0.34986201213585666,0.14037213123580858,0.5593518930359047,-0.23008075168930198,-0.43203980308063983,-0.028121700297964153,0.12169940341492369,0.025631574235906965,0.21776723259394043,-0.10838134827437829,0.34414213190103027,0.1327829469084687,0.5555013168935918,0.4013482155964075,0.21271170874165093,0.5899847224511641,-0.3138071297916328,-0.5244065018291317,-0.10320775775413385,0.138120830550022,0.0313022292818691,0.2449394318181749,-0.17568629924161078,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
100,small,0.3,0.3,0.0,0.07109668924806102,-0.09390095793360097,0.236094336429723,0.3164713951379402,0.10010083412246815,0.5328419561534122,-0.0671367158391547,-0.2471881686660232,0.11291473698771379,0.022500068436022463,-0.03193578912554468,0.07693592599758961,-0.04463664740313224,0.14636157555251422,-0.03870880213216357,0.331431953237192,0.32039436350027395,0.1059514852900462,0.5348372417105017,-0.07109968809911626,-0.2729788404120065,0.13077946421377398,0.04689342384004505,-0.020196444323002438,0.11398329200309254,-0.024206264259071214,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.22141849542388337,0.06506345218883444,0.37777353865893226,0.10793081536423355,-0.11716771418010513,0.3330293449085722,0.09415411039350197,-0.08958859752790696,0.27789681831491087,0.023897878747821545,-0.028722521129106983,0.07651827862475008,0.1180519891413235,0.2856637344164668,0.11869406485106251,0.45263340398187113,0.2000743672265647,-0.03165106890610489,0.4317998033592343,0.009414576418240589,-0.1959655937809907,0.2147947466174719,0.05715399090295203,-0.016993400028693866,0.1313013818345979,0.06656856732119262,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.12355991212230864,-0.039278143778239114,0.2863979680228564,0.14473553986105303,-0.055212566047476486,0.34468364576958255,0.08009596038177946,-0.08536628136262045,0.24555820212617938,0.017883510586206613,-0.016260848087362206,0.05202786925977543,0.09797947096798608,0.16909882888216493,0.0002723317096181288,0.3379253260547117,0.21014544252292136,0.010978857357058308,0.4093120276887844,0.18082482046461118,0.008539772841675786,0.3531098680875466,0.0355353482255503,-0.013382551766011275,0.08445324821711188,0.21636016869016148,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
100,small,0.3,0.3,0.0,0.38522180127114986,0.21756383566453893,0.5528797668777607,0.31913118872715174,0.1181640431782465,0.520098334276057,-0.10359772884184792,-0.2897664341227714,0.08257097643907557,0.12293629136327666,0.02882915448023149,0.21704342824632183,0.019338562521428737,0.4821871542794098,0.29763932258090775,0.6667349859779118,0.3356948097008276,0.12665269908305973,0.5447369203185954,-0.06313554063537583,-0.28162834423341065,0.155357262962659,0.16186772499601007,0.0435539929009314,0.28018145709108877,0.09873218436063425,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.28065886914530513,0.0679095864275879,0.49340815186302234,0.19102661529566145,-0.004162533629122667,0.38621576422044557,0.012354325114952047,-0.2033837022166623,0.2280923524465664,0.053613313825535594,-0.014597334727710548,0.12182396237878174,0.06596763894048764,0.45391838257175393,0.22278161766626411,0.6850551474772437,0.19013283227472322,-0.0039009899078807087,0.3841666544573271,0.09108044335403846,-0.15087883731857105,0.33303972402664794,0.08630478769992894,-0.012125941059013823,0.1847355164588717,0.17738523105396742,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
100,small,0.3,0.3,0.0,0.2856268069719966,0.08691042839943192,0.4843431855445613,0.29602826444899755,0.08094127811756996,0.5111152507804251,0.03910660960573864,-0.18427917535142374,0.262492394562901,0.08455360794802899,-0.000503255514265083,0.16961047141032307,0.12366021755376763,0.39402380131899734,0.1976444083803248,0.5904031942576698,0.3335848433369159,0.12447799520230288,0.542691691471529,0.04595722605822204,-0.17622936403681883,0.2681438161532629,0.1314403680340138,0.026178443838409088,0.2367022922296185,0.17739759409223582,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.09210059228741227,-0.07864688757560345,0.262848072150428,0.4587730228532274,0.2562058054840246,0.6613402402224302,0.11149370166758032,-0.06330616252569324,0.28629356586085386,0.04225326713026877,-0.03827210580091301,0.12277864006145056,0.1537469687978491,0.13005775007158393,-0.0377943434883011,0.297909843631469,0.5260005846224748,0.3230265625459129,0.7289746066990367,0.10644297630736296,-0.06677769877912282,0.27966365139384874,0.06841045257233686,-0.023741864584834987,0.1605627697295087,0.17485342887969982,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0
100,small,0.3,0.3,0.0,0.24715327205810314,0.07176558900100763,0.4225409551151986,0.11096628578743672,-0.12031573143370136,0.3422483030085748,0.1724165691809798,-0.039278216315119435,0.384111354677079,0.027425680620499573,-0.032958759588760406,0.08781012082975954,0.19984224980147938,0.3207134995883096,0.14724309374978012,0.49418390542683904,0.3650620593188285,0.131546280860187,0.59857783777747,0.0863948177905409,-0.13049553146769907,0.30328516704878083,0.11708033061105656,0.019003173438419133,0.21515748778369398,0.20347514840159747,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
100,small,0.3,0.3,0.0,0.16659653278889291,-0.01563960896635863,0.34883267454414446,0.14338811812664165,-0.06550100042526022,0.3522772366785435,-0.0284215557187828,-0.22284601974263926,0.16600290830507367,0.023887963323022707,-0.019630504211085257,0.06740643085713068,-0.004533592395760091,0.22118957596600838,0.03354440193751079,0.408834749994506,0.23969881889923805,0.008731190250828025,0.4706664475476481,0.0265488666550193,-0.19714320698715954,0.2502409402971981,0.0530188801118755,-0.01504723473121733,0.12108499495496833,0.07956774676689479,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.2130749440984794,0.0525883160289477,0.3735615721680111,0.2924739419610445,0.08793725238914138,0.49701063153294756,-0.15129004048132266,-0.3218957330434471,0.01931565208080177,0.062318868833611464,-0.0017322843627176829,0.1263700220299406,-0.0889711716477112,0.31933174972390255,0.14788932094235568,0.4907741785054494,0.40539209037619556,0.21985734583580255,0.5909268349165886,-0.2275186832023014,-0.3979816507925741,-0.05705571561202871,0.12945456554406096,0.038127306752745074,0.22078182433537685,-0.09806411765824044,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
100,small,0.3,0.3,0.0,0.24080713930151273,0.04839294609239092,0.43322133251063455,0.21230472209192808,0.010461056816003678,0.4141483873678525,0.14107994210230856,-0.06003785702077949,0.3421977412253966,0.05112449278715987,-0.012367578214206268,0.11461656378852601,0.19220443488946842,0.3384425475024217,0.15562353567938814,0.5212615593254553,0.30409167426877237,0.11295645110207733,0.49522689743546744,-0.07079264095581334,-0.25791640167637164,0.11633111976474497,0.10291756091379994,0.017622549560877457,0.18821257226672244,0.03212491995798661,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.25157469148537454,0.032048258537100416,0.47110112443364865,0.24614358368284606,0.033885108482407,0.4584020588832851,0.02582802588742439,-0.21432713940908243,0.2659831911839312,0.061923496126116466,-0.014045063129271458,0.1378920553815044,0.08775152201354086,0.3406149933628474,0.11771785960337575,0.563512127122319,0.276357286873011,0.06900179484397348,0.48371277890204845,0.07997060658959182,-0.16277816530546194,0.3227193784846456,0.09413143543402515,0.00041464581179201376,0.18784822505625828,0.17410204202361695,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.16862891474748923,-0.02201908321059967,0.35927691270557816,0.28277637570805725,0.08999146879553044,0.47556128262058406,0.05887673408177818,-0.12864908686995186,0.24640255503350822,0.04768427335187797,-0.01526976673862232,0.11063831344237826,0.10656100743365615,0.34089933258464616,0.14318238039275624,0.5386162847765361,0.3237462728312157,0.11823380656276325,0.5292587390996681,-0.021803401802031663,-0.23766791992028308,0.19406111631621975,0.1103648883349282,0.015467214359967493,0.20526256230988893,0.08856148653289654,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.28107283662839383,0.09975662690396886,0.4623890463528188,0.25416085245850084,0.02721038177296503,0.48111132314403665,-0.13823100077591555,-0.35462165233655263,0.07815965078472151,0.07143771176040152,-0.007256646515767073,0.15013207003657011,-0.06679328901551403,0.23890283205529667,0.05992986066864833,0.41787580344194497,0.24421922059664655,0.02554931567192742,0.4628891255213657,-0.14963310857665446,-0.3531092058630496,0.05384298870974069,0.0583446634428761,-0.009769597785775339,0.12645892467152753,-0.09128844513377836,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
100,small,0.3,0.3,0.0,0.21268104012948696,0.014952498465228281,0.41040958179374565,0.16208458073205945,-0.045064596017098585,0.36923375748121745,-0.015976390008246355,-0.22645643748098554,0.19450365746449283,0.03447231721904621,-0.02000809447074456,0.08895272890883697,0.018495927210799852,0.24677620344070272,0.04982648711434556,0.4437259197670599,0.23936329001504852,0.040244615526775857,0.4384819645033212,0.020456136639912734,-0.18263725121957347,0.22354952449939897,0.05906916395298954,-0.009025893549892972,0.12716422145587206,0.07952530059290228,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.170870191143932,-0.02454842963555212,0.3662888119234161,0.28259627867248716,0.07331003125213587,0.49188252609283845,0.0148073462149938,-0.19379243502105947,0.22340712745104707,0.04828728015333176,-0.017504718984644597,0.11407927929130812,0.06309462636832555,0.26955385662381126,0.043758512832891616,0.4953492004147309,0.315131800439626,0.10303325407819791,0.5272303468010542,-0.01199680797697976,-0.25934302720538754,0.235349411251428,0.08494499215330645,-0.0063332154457092504,0.17622319975232215,0.07294818417632669,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
100,small,0.3,0.3,0.0,0.18178389342280113,-0.004480789352389464,0.3680485761979917,0.1712587387696396,-0.02320580292383226,0.3657232804631114,-0.28643221777886474,-0.47184563873042207,-0.10101879682730741,0.031132080316223505,-0.016483406437427406,0.07874756706987442,-0.25530013746264124,0.35450773124673757,0.14860400277627417,0.560411459717201,0.32348987457521494,0.1200676653810239,0.526912083769406,-0.2938119397904807,-0.5162947493861261,-0.07132913019483536,0.11467966151695114,0.016510767417922942,0.21284855561597932,-0.17913227827352957,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1
100,small,0.3,0.3,0.0,0.2574885651448684,0.052350421785629486,0.4626267085041073,0.28453378861999346,0.08607561951879014,0.48299195772119674,-0.021879712680354046,-0.23273699623683597,0.18897757087612788,0.0732641969669954,-0.004312806630422855,0.15084120056441366,0.05138448428664136,0.42232609084674533,0.19365384892660978,0.6509983327668809,0.35344280828364627,0.1611998823082866,0.5456857342590059,-0.086567224813268,-0.32191382936106777,0.14877937973453176,0.14926811956032798,0.034708210108470305,0.26382802901218566,0.06270089474705998,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.11863529034177622,-0.06274720304378897,0.30001778372734145,0.3499381547229379,0.1313059393438803,0.5685703701019955,0.146302784660449,-0.05464698723352154,0.34725255655441956,0.04151501458722114,-0.02705270124171797,0.11008273041616026,0.18781779924767014,0.27570873193414397,0.08279891889331764,0.4686185449749703,0.3696042860198862,0.14968745404425315,0.5895211179955193,0.14167547028644628,-0.07995769910836911,0.3633086396812617,0.10190312901596749,0.00830776873397232,0.19549848929796265,0.24357859930241377,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.35847479088376694,0.18963964445077913,0.5273099373167547,0.18726265307922763,-0.025554931169949252,0.4000802373284045,-0.041054683831859506,-0.23706189733127336,0.15495252966755435,0.06712894040291552,-0.015452706796410684,0.1497105876022417,0.026074256571056012,0.30785035835195806,0.13693925600441673,0.47876146069949943,0.2428704388962281,0.040808767168982046,0.44493211062347415,-0.16233498280944508,-0.3466808609100914,0.022010895291201232,0.07476775164730116,-1.493437176335044e-05,0.14955043766636567,-0.08756723116214392,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
100,small,0.3,0.3,0.0,0.10667438850135855,-0.06263800247803872,0.2759867794807558,0.430270424230605,0.22889478926932286,0.6316460591918872,-0.14966742295969304,-0.32233575784368673,0.02300091192430065,0.04589883439501992,-0.03005246096787277,0.12185012975791261,-0.10376858856467312,0.3197872241271126,0.12581425927021547,0.5137601889840097,0.33140151662163725,0.13355771996850468,0.5292453132747699,-0.1539445360173085,-0.35689641203422595,0.049007339999608934,0.10597797107194853,0.015783042084113713,0.19617290005978336,-0.047966564945359974,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
100,small,0.3,0.3,0.0,0.27425624338685595,0.10691460742539774,0.4415978793483142,0.3448342048119737,0.1355465028445555,0.5541219067793919,0.03582849116831177,-0.14928112238382382,0.22093810472044736,0.09457293360302559,0.01318212356905002,0.17596374363700115,0.13040142477133737,0.3159577906098147,0.11760095968451553,0.5143146215351139,0.4103209697728651,0.22968773088262998,0.5909542086631002,-0.08120614463725437,-0.2700778171358371,0.10766552786132838,0.129644107050311,0.030237896820002858,0.22905031728061917,0.048437962413056646,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.36007671672504055,0.1677636735321209,0.5523897599179601,0.2902705624027284,0.10513960043592194,0.47540152436953487,-0.1402296973726571,-0.3311485663131809,0.0506891715678667,0.10451967107190545,0.01757185832695196,0.19146748381685894,-0.035710026300751666,0.40075476456226394,0.20528928083901135,0.5962202482855166,0.3171655282288316,0.13244373253998487,0.5018873239176783,-0.1167251685359047,-0.31268016818199956,0.07922983111019016,0.12710559659261148,0.030547144034534457,0.2236640491506885,0.010380428056706775,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.3891858266556384,0.20784390636430544,0.5705277469469714,0.3654870329091091,0.13435073913616608,0.5966233266820522,0.023015089743537942,-0.20600887121073402,0.2520390506978099,0.14224237303464815,0.030507482372566896,0.2539772636967294,0.1652574627781861,0.4092813121811965,0.20992228988177258,0.6086403344806204,0.38988857500624896,0.1914803389198555,0.5882968110926424,0.07837007453594162,-0.13633693345046444,0.2930770825223477,0.15957410758301444,0.04716490642367484,0.27198330874235405,0.23794418211895607,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.2537460384327198,0.057706447107667286,0.44978562975777236,0.3027701036234447,0.11996328578962867,0.4855769214572607,0.03018934853621147,-0.15576921584108497,0.2161479129135079,0.07682671435031316,0.0014960079497824547,0.15215742075084387,0.10701606288652463,0.3534819738640754,0.15594068213147375,0.5510232655966771,0.27572392247421607,0.08338074246773133,0.4680671024807008,0.1484669182004757,-0.05420339673861785,0.35113723313956924,0.0974634363577312,0.010347088279192396,0.18457978443627002,0.2459303545582069,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.17537527405100775,-0.017979241021917974,0.3687297891239335,0.007782048793708807,-0.18399894842593273,0.19956304601335034,4.4726300536979124e-05,-0.1892993904738898,0.18938884307496376,0.0013647789398749963,-0.03230250751368842,0.03503206539343841,0.0014095052404119754,0.1971563990839749,-0.022919422990559796,0.41723222115850955,0.03074467107256443,-0.12646067871980454,0.1879500208649334,0.002307582275500507,-0.17428155388852903,0.17889671843953006,0.006061508639688052,-0.02566248010952442,0.037785497388900524,0.00836909091518856,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
100,small,0.3,0.3,0.0,0.11903927453912024,-0.04533826570501061,0.2834168147832511,0.2766473322447305,0.08175297201694784,0.4715416924725131,0.018489870502877537,-0.14415317160032473,0.1811329126060798,0.03293189773359568,-0.018118898878768094,0.08398269434595945,0.051421768236473216,0.1545809942963371,-0.0032892202772165646,0.31245120886989075,0.337689301331733,0.11280276845542606,0.56257583420804,0.06989616533515725,-0.1118587049197701,0.2516510355900846,0.05220034796309468,-0.011443587057460125,0.11584428298364949,0.12209651329825193,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.25687943612514447,0.079092081607746,0.43466679064254293,0.277976974301394,0.08371215847709981,0.47224179012568823,0.1485328540958939,-0.0320492679939508,0.3291149761857386,0.07140656841431586,0.001173473042849163,0.14163966378578258,0.21993942251020976,0.37341187677662757,0.1834993535471694,0.5633244000060857,0.32049720153094563,0.12042689403630852,0.5205675090255828,0.14736186736658363,-0.05766076257771896,0.3523844973108862,0.11967746152532745,0.02331303955913197,0.21604188349152292,0.26703932889191107,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.2584399942260963,0.08288776801463044,0.4339922204375622,0.3506566109743021,0.13195281296787365,0.5693604089807306,0.039897137157067775,-0.1611387999951437,0.24093307430927924,0.09062369251554114,0.007052347367054179,0.1741950376640281,0.13052082967260892,0.23827457902012217,0.027981026507960943,0.44856813153228337,0.33123032788498946,0.1327513045210493,0.5297093512489296,0.044202930094145484,-0.17079763128142889,0.2592034914697199,0.0789237669354929,-0.00526936840025502,0.16311690227124082,0.12312669702963838,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
100,small,0.3,0.3,0.0,0.2955659144322897,0.10689449964484851,0.48423732921973084,0.3879992186031176,0.1774457129541541,0.5985527242520811,-0.04235885261671335,-0.25145208528875984,0.16673438005533314,0.11467934384544431,0.018597321270768366,0.21076136642012028,0.07232049122873097,0.41422658480831825,0.2177427946843067,0.6107103749323298,0.38745985421010204,0.1593161261410564,0.6156035822791477,-0.04670996470217598,-0.2909812828767309,0.19756135347237896,0.16049617215977946,0.039143103149231626,0.2818492411703273,0.11378620745760348,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
100,small,0.3,0.3,0.0,0.14452889037356295,-0.05055027941071852,0.3396080601578444,0.05508448299381463,-0.13361317984585053,0.2437821458334798,-0.032195479503037916,-0.2191676964009391,0.15477673739486328,0.007961299203897428,-0.021351656098854036,0.037274254506648896,-0.024234180299140488,0.3068592284096211,0.09116990071349423,0.5225485561057479,0.24796076103779488,0.05916662268804332,0.4367548993875464,-0.13275728394134859,-0.34541989595933664,0.07990532807663944,0.07608904780792017,-0.0027565932834037604,0.1549346888992441,-0.05666823613342842,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0
100,small,0.3,0.3,0.0,0.2372913082375551,0.03305927728514449,0.44152333918996567,0.22581311399433224,0.043617409473107244,0.40800881851555726,0.05659566796722437,-0.1353160556685007,0.24850739160294943,0.05358348923691126,-0.00963064463176893,0.11679762310559144,0.11017915720413562,0.30860346638916275,0.11654406389978661,0.5006628688785388,0.36275132670968635,0.1694401066640547,0.556062546755318,0.008822980129799735,-0.187044724871584,0.20469068513118346,0.11194631685987688,0.02022510364402813,0.20366753007572563,0.12076929698967662,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
